"COUNTRY","Country","ISC11A","ISCED-A 2011","SEX","Gender","AGE","Age","PIAAC_CATEGORY","Category","INDICATOR","Indicator","MEASURE","Measure","YEAR","Reference year","Value","Flag Codes","Flags"
"CHL","Chile","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",39,,
"CHL","Chile","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",75,,
"CHL","Chile","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",78,,
"CHL","Chile","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",71,,
"CHL","Chile","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",34,,
"CHL","Chile","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",33,,
"CHL","Chile","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",35,,
"EST","Estonia","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",27,,
"EST","Estonia","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",23,,
"EST","Estonia","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",32,,
"EST","Estonia","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",12,,
"EST","Estonia","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",8,,
"EST","Estonia","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",16,,
"EST","Estonia","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",6,,
"EST","Estonia","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",5,,
"EST","Estonia","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",8,,
"EST","Estonia","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",12,,
"EST","Estonia","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",10,,
"EST","Estonia","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",14,,
"EST","Estonia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",53,,
"EST","Estonia","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",51,,
"EST","Estonia","L3T4","Upper secondary and post-secondary non-tertiary education","M","Men","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",56,,
"EST","Estonia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",48,,
"EST","Estonia","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",40,,
"EST","Estonia","L3T4","Upper secondary and post-secondary non-tertiary education","M","Men","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",55,,
"EST","Estonia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",35,,
"EST","Estonia","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",27,,
"EST","Estonia","L3T4","Upper secondary and post-secondary non-tertiary education","M","Men","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",43,,
"EST","Estonia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",44,,
"EST","Estonia","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",37,,
"EST","Estonia","L3T4","Upper secondary and post-secondary non-tertiary education","M","Men","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",50,,
"EST","Estonia","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",21,,
"EST","Estonia","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",27,,
"EST","Estonia","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",12,,
"EST","Estonia","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",40,,
"EST","Estonia","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",51,,
"EST","Estonia","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",29,,
"EST","Estonia","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",58,,
"EST","Estonia","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",69,,
"EST","Estonia","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",49,,
"EST","Estonia","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",45,,
"EST","Estonia","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",54,,
"EST","Estonia","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",36,,
"ISR","Israel","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",21,,
"ISR","Israel","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",18,,
"ISR","Israel","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",24,,
"ISR","Israel","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",6,,
"ISR","Israel","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",3,,
"ISR","Israel","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",9,,
"ISR","Israel","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",2,,
"ISR","Israel","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",,"c","Data below the publication limit"
"ISR","Israel","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",4,,
"ISR","Israel","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",9,,
"ISR","Israel","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",6,,
"ISR","Israel","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",11,,
"ISR","Israel","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",49,,
"ISR","Israel","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",52,,
"ISR","Israel","L3T4","Upper secondary and post-secondary non-tertiary education","M","Men","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",46,,
"ISR","Israel","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",44,,
"ISR","Israel","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",44,,
"ISR","Israel","L3T4","Upper secondary and post-secondary non-tertiary education","M","Men","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",44,,
"ISR","Israel","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",22,,
"ISR","Israel","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",20,,
"ISR","Israel","L3T4","Upper secondary and post-secondary non-tertiary education","M","Men","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",25,,
"ISR","Israel","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",36,,
"ISR","Israel","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",35,,
"ISR","Israel","L3T4","Upper secondary and post-secondary non-tertiary education","M","Men","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",37,,
"ISR","Israel","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",30,,
"ISR","Israel","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",30,,
"ISR","Israel","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",30,,
"ISR","Israel","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",50,,
"ISR","Israel","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",53,,
"ISR","Israel","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",47,,
"ISR","Israel","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",76,,
"ISR","Israel","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",80,,
"ISR","Israel","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",71,,
"ISR","Israel","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",55,,
"ISR","Israel","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",59,,
"ISR","Israel","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",52,,
"LTU","Lithuania","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",19,,
"LTU","Lithuania","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",18,,
"LTU","Lithuania","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",21,,
"LTU","Lithuania","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",14,,
"LTU","Lithuania","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",13,,
"LTU","Lithuania","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",15,,
"LTU","Lithuania","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",5,,
"LTU","Lithuania","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",3,,
"LTU","Lithuania","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",6,,
"LTU","Lithuania","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",10,,
"LTU","Lithuania","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",9,,
"LTU","Lithuania","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",11,,
"LTU","Lithuania","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",73,,
"LTU","Lithuania","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",71,,
"LTU","Lithuania","L3T4","Upper secondary and post-secondary non-tertiary education","M","Men","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",75,,
"LTU","Lithuania","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",67,,
"LTU","Lithuania","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",62,,
"LTU","Lithuania","L3T4","Upper secondary and post-secondary non-tertiary education","M","Men","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",72,,
"LTU","Lithuania","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",42,,
"LTU","Lithuania","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",34,,
"LTU","Lithuania","L3T4","Upper secondary and post-secondary non-tertiary education","M","Men","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",49,,
"LTU","Lithuania","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",54,,
"LTU","Lithuania","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",48,,
"LTU","Lithuania","L3T4","Upper secondary and post-secondary non-tertiary education","M","Men","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",59,,
"LTU","Lithuania","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",8,,
"LTU","Lithuania","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",11,,
"LTU","Lithuania","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",4,,
"LTU","Lithuania","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",19,,
"LTU","Lithuania","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",24,,
"LTU","Lithuania","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",13,,
"LTU","Lithuania","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",53,,
"LTU","Lithuania","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",63,,
"LTU","Lithuania","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",45,,
"LTU","Lithuania","L5T8","Tertiary education","T","Total","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",37,,
"LTU","Lithuania","L5T8","Tertiary education","F","Women","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",43,,
"LTU","Lithuania","L5T8","Tertiary education","M","Men","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2015","2015",30,,
"RUS","Russia","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",10,,
"RUS","Russia","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",7,,
"RUS","Russia","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",14,,
"RUS","Russia","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",7,,
"RUS","Russia","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",2,,
"RUS","Russia","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",11,,
"RUS","Russia","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",2,,
"RUS","Russia","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",3,,
"RUS","Russia","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","PARED3","At least one parent has attained tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",,"c","Data below the publication limit"
"RUS","Russia","L0T2","Below upper secondary education","T","Total","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",6,,
"RUS","Russia","L0T2","Below upper secondary education","F","Women","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",3,,
"RUS","Russia","L0T2","Below upper secondary education","M","Men","Y25T44","25-44 years","_T","Total","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",8,,
"RUS","Russia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",42,,
"RUS","Russia","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",42,,
"RUS","Russia","L3T4","Upper secondary and post-secondary non-tertiary education","M","Men","Y25T44","25-44 years","PARED1","Neither parent has attained upper secondary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",42,,
"RUS","Russia","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",25,,
"RUS","Russia","L3T4","Upper secondary and post-secondary non-tertiary education","F","Women","Y25T44","25-44 years","PARED2","At least one parent has attained secondary and post-secondary, non-tertiary","PIAAC_SHARE_EA","Share of population by educational attainment","VALUE","Value","2012","2012",29,,
